id,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
81082,3fwyItGexa88kR8j76dIqv,Pratsofficial,Aziyat 2.0 (Reprise Version),Aziyat 2.0 - Reprise Version,73,194285,false,0.445,0.28,10,-12.668,1,0.0275,0.819,0.0000129,0.111,0.299,104.743,4,pop
81083,6udC4b4jOSnHb9ItnXgKLR,Sachin-Jigar;Shreya Ghoshal;Tochi Raina,Shor in the City (Original Motion Picture Soundtrack),Saibo,73,195253,false,0.619,0.429,2,-7.867,1,0.028,0.738,0.0000135,0.136,0.545,90.058,4,pop
81084,0tpwqQhdfJXRcUDSNRjb9O,Arijit Singh;Neeti Mohan;Rashmi Virag,"Mere Yaaraa (From ""Sooryavanshi"")","Mere Yaaraa (From ""Sooryavanshi"")",73,285163,false,0.324,0.539,2,-8.076,1,0.038,0.713,0.0000315,0.118,0.486,120.526,4,pop
81096,27nzJVsvXqXyeMIcVxvB54,Sathyaprakash;VM Mahalingam;Nakul Abhyankar,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Chola Chola,73,219638,false,0.623,0.655,5,-9.998,0,0.203,0.304,0.0,0.18,0.749,99.739,4,pop
81133,2PcGqmKToUz0s65q1Acg7d,AP Dhillon;Shinda Kahlon;Gminxr,HIDDEN GEMS,SPACESHIP,73,124498,false,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088,4,pop
81350,5nCthAh3jt4xKuLJAifAaR,Katy Perry,Harleys In Hawaii,Harleys In Hawaii,73,185815,false,0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-6,0.126,0.721,140.094,4,pop
81882,4TgxFMOn5yoESW6zCidCXL,Jawsh 685;Jason Derulo;BTS,Savage Love (Laxed - Siren Beat) [BTS Remix],Savage Love (Laxed – Siren Beat) [BTS Remix],73,184905,true,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,4,pop
81916,1R0hxCA5R7z5TiaXBZR7Mf,JENNIE,SOLO,SOLO,73,169566,false,0.752,0.642,3,-5.165,0,0.0869,0.0861,0.0,0.0953,0.388,95.043,4,pop
81928,737gzPI5VAmgUGWiJ9yXuu,Sofía Reyes;Jason Derulo;De La Ghetto,Mal De Amores,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",73,201526,false,0.792,0.895,1,-3.112,0,0.0587,0.165,0.0,0.0501,0.793,94.968,4,pop
82059,4qO03RMQm88DdpTJcxlglY,Blondie,Atomic/Atomix,Call Me,73,212600,false,0.56,0.825,2,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,4,power-pop
83011,3MEYFivt6bilQ9q9mFWZ4g,Marshmello,Alone,Alone,73,273802,false,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4,progressive-house
83059,0b5CzUhyShYuDdtW5J4wm2,Calvin Harris;Charlie Puth;Shenseea,Funk Wav Bounces Vol. 2,Obsessed (with Charlie Puth & Shenseea),73,226497,true,0.733,0.74,1,-6.343,0,0.0333,0.246,0.000033,0.299,0.903,99.993,4,progressive-house
83073,3WBRfkOozHEsG0hbrBzwlm,Porter Robinson;League of Legends,Everything Goes On,Everything Goes On,73,202821,false,0.55,0.648,7,-6.542,1,0.0309,0.0191,0.0,0.0999,0.323,156.957,4,progressive-house
83084,6clzeGvi1CFioMOolbAOlX,Calvin Harris;Justin Timberlake;Halsey;Pharrell Williams,Funk Wav Bounces Vol. 2,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",73,229282,false,0.81,0.733,9,-6.338,1,0.0444,0.276,6.73e-6,0.288,0.9,125.975,4,progressive-house
83101,6VrCmhRBFnuGKmtNfk4jDs,Marshmello;Lil Peep,Spotlight,Spotlight,73,177600,false,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,4,progressive-house
83109,4J7CKHCF3mdL4diUsmW8lq,Calvin Harris;Alesso;Hurts,Motion,Under Control (feat. Hurts),73,184280,false,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,4,progressive-house
83161,5itOtNx0WxtJmi1TQ3RuRd,Calvin Harris;Rag'n'Bone Man,Giant (with Rag'n'Bone Man),Giant (with Rag'n'Bone Man),73,229184,false,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4,progressive-house
84109,0vFOzaXqZHahrZp6enQwQb,Pink Floyd,The Dark Side of the Moon,Money,73,382834,false,0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,1,psych-rock
84113,14XWXWv5FoCbFzLksawpEe,The Doors,L.A. Woman,Riders on the Storm,73,434720,false,0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,4,psych-rock
84118,1Jmqubf9kGkWeYQXQKImL5,The Doors,Strange Days,People Are Strange,73,130173,false,0.699,0.467,4,-8.578,0,0.0375,0.685,0.0,0.315,0.764,119.287,4,psych-rock
84123,63OFKbMaZSDZ4wtesuuq6f,Steppenwolf,Steppenwolf,Born To Be Wild,73,210373,false,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,4,psych-rock
84133,5MMnwYs0hIxkENRsbkWJ2G,Deep Purple,Machine Head (Remastered),Smoke On The Water - Remastered 2012,73,340742,false,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4,psych-rock
84221,5p3JunprHCxClJjOmcLV8G,Lou Reed,Transformer,Walk On the Wild Side,73,254173,false,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,4,psych-rock
84239,1gcESexgftSuLuML57Y69q,Free,Fire And Water,All Right Now,73,330643,false,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4,psych-rock
84338,1I7zHEdDx8Ny5RxzYPqsU2,Steely Dan,Can't Buy A Thrill,Reelin' In The Years,73,275466,false,0.523,0.758,2,-9.81,1,0.0403,0.133,0.0,0.0952,0.766,135.437,4,psych-rock
85104,2i0AUcEnsDm3dsqLrFWUCq,Hot Chelle Rae,Whatever,Tonight Tonight,73,200466,false,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,4,punk-rock
85165,5XUuldRjPXcP5QxyEN4IXT,Falling In Reverse,Voices In My Head,Voices In My Head,73,191414,true,0.546,0.898,2,-3.067,0,0.162,0.0266,0.0,0.129,0.639,173.17,4,punk-rock
85166,15BQ7vEDv2LJuh8TxWIhtd,Iggy Pop,Lust For Life,The Passenger,73,283360,false,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-6,0.733,0.696,134.88,4,punk-rock
85170,4KcH1ZRV2W1q7Flq0QqC76,Ramones,Ramones (40th Anniversary Deluxe Edition; 2016 Remaster),Blitzkrieg Bop - 2016 Remaster,73,134466,false,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4,punk-rock
85204,5G1sTBGbZT5o4PNRc75RKI,The Black Keys,El Camino,Lonely Boy,73,193653,false,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4,punk-rock
85401,2ydUT1pFhuLDnouelIv4WH,blink-182,Take Off Your Pants And Jacket,The Rock Show,73,171600,true,0.41,0.959,9,-4.563,1,0.0869,0.000324,0.0,0.0766,0.83,193.155,4,punk-rock
86156,2i0AUcEnsDm3dsqLrFWUCq,Hot Chelle Rae,Whatever,Tonight Tonight,73,200466,false,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,4,punk
86158,4RAOI1etsgbh5NP3T5R8rN,My Chemical Romance,The Black Parade,I Don't Love You,73,238680,false,0.289,0.796,0,-4.22,1,0.0494,0.00837,0.0000261,0.202,0.33,169.835,4,punk
86260,15BQ7vEDv2LJuh8TxWIhtd,Iggy Pop,Lust For Life,The Passenger,73,283360,false,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-6,0.733,0.696,134.88,4,punk
86261,5XUuldRjPXcP5QxyEN4IXT,Falling In Reverse,Voices In My Head,Voices In My Head,73,191414,true,0.546,0.898,2,-3.067,0,0.162,0.0266,0.0,0.129,0.639,173.17,4,punk
86262,2d6m2F4I7wCuAKtSsdhh83,My Chemical Romance,The Black Parade,Famous Last Words,73,299226,false,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4,punk
86264,4KcH1ZRV2W1q7Flq0QqC76,Ramones,Ramones (40th Anniversary Deluxe Edition; 2016 Remaster),Blitzkrieg Bop - 2016 Remaster,73,134466,false,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4,punk
86357,4Ssi6tKwrTHi5qvDndrZRP,Neck Deep,The Peace And The Panic,Wish You Were Here,73,248253,false,0.53,0.496,10,-6.318,1,0.0264,0.428,0.0,0.0898,0.535,159.957,3,punk
86358,4NnWuGQujzWUEg0uZokO5M,The Cure,"Kiss Me, Kiss Me, Kiss Me",Just Like Heaven,73,212013,false,0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,4,punk
86367,5jzma6gCzYtKB1DbEwFZKH,The Clash,London Calling (Remastered),London Calling - Remastered,73,200480,false,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,4,punk
86408,5G1sTBGbZT5o4PNRc75RKI,The Black Keys,El Camino,Lonely Boy,73,193653,false,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4,punk
86561,2ydUT1pFhuLDnouelIv4WH,blink-182,Take Off Your Pants And Jacket,The Rock Show,73,171600,true,0.41,0.959,9,-4.563,1,0.0869,0.000324,0.0,0.0766,0.83,193.155,4,punk
86700,1ZLtE9tSJdaUiIJ9YoKHQe,Paramore,Decode,Decode,73,261959,false,0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,4,punk
87100,0mG6igzxbH55XRyq3ygEh8,Sleepy Hallow,2055,2055,73,123986,true,0.775,0.518,6,-5.857,0,0.311,0.455,0.0,0.121,0.646,161.011,4,r-n-b
87159,48i055G1OT5KxGGftwFxWy,Roy Orbison,"Oh, Pretty Woman","Oh, Pretty Woman",73,178933,false,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,4,r-n-b
87453,6A4hgJdwriera4WSUl4moW,Sheff G;Sleepy Hallow,One and Only,Weight On Me,73,157619,true,0.801,0.533,3,-6.198,0,0.222,0.707,0.0000428,0.125,0.626,121.959,4,r-n-b
87903,1hQFF33xi8ruavZNyovtUN,Frankie Valli & The Four Seasons,Who Loves You,"December, 1963 (Oh What a Night!)",73,197146,false,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-6,0.0542,0.967,104.409,4,r-n-b
88557,2CGhzWArXQZG86V1Ztv4Q2,Ozuna,OzuTochi,Mañana,73,192320,false,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,reggae
88807,3AEZUABDXNtecAOSC1qTfo,CNCO,Primera Cita,Reggaetón Lento (Bailemos),73,222560,false,0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,4,reggae
88858,1RouRzlg8OKFeqc6LvdxmB,Maluma,F.A.M.E.,Felices los 4,73,230000,false,0.766,0.756,5,-5.861,1,0.132,0.213,0.0,0.349,0.716,94.027,4,reggae
88863,4uOKFydzAejjSFqYbv1XPt,UB40,The Very Best Of,Red Red Wine,73,183733,false,0.857,0.468,1,-8.53,1,0.0476,0.00414,0.0000132,0.269,0.843,89.119,4,reggae
89560,2CGhzWArXQZG86V1Ztv4Q2,Ozuna,OzuTochi,Mañana,73,192320,false,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,4,reggaeton
89709,3AEZUABDXNtecAOSC1qTfo,CNCO,Primera Cita,Reggaetón Lento (Bailemos),73,222560,false,0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,4,reggaeton
89759,1RouRzlg8OKFeqc6LvdxmB,Maluma,F.A.M.E.,Felices los 4,73,230000,false,0.766,0.756,5,-5.861,1,0.132,0.213,0.0,0.349,0.716,94.027,4,reggaeton
90051,1B5Tp2Ml9nLlmTSJx8xVfI,Elvis Presley,Elvis (Fool),Always On My Mind,73,218440,false,0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,4,rock-n-roll
90057,48i055G1OT5KxGGftwFxWy,Roy Orbison,"Oh, Pretty Woman","Oh, Pretty Woman",73,178933,false,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,4,rock-n-roll
90157,1hQFF33xi8ruavZNyovtUN,Frankie Valli & The Four Seasons,Who Loves You,"December, 1963 (Oh What a Night!)",73,197146,false,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-6,0.0542,0.967,104.409,4,rock-n-roll
91153,6rrKbzJGGDlSZgLphopS49,The Score,ATLAS,Unstoppable,73,192106,false,0.485,0.843,1,-3.993,0,0.0467,0.00129,0.0000101,0.14,0.602,78.001,4,rock
91253,1rN9QoVxw5U7TJkyaUR8C1,TK from Ling tosite sigure,Fantastic Magic,unravel,73,238360,false,0.508,0.889,7,-2.755,0,0.0862,0.0495,0.0,0.0984,0.332,135.014,4,rock
91452,4m0q0xQ2BNl9SCAGKyfiGZ,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",Somebody Else,73,347525,true,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4,rock
91501,73PAbYaVbnFG0tQ4aBfxeN,OneRepublic,Top Gun: Maverick (Music From The Motion Picture),I Ain't Worried,73,148485,false,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,rock
91507,1YYhDizHx7PnDhAhko6cDS,John Denver,"Poems, Prayers and Promises","Take Me Home, Country Roads",73,190160,false,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,4,rock
91510,5HNCy40Ni5BZJFw1TKzRsC,Pink Floyd,The Wall,Comfortably Numb,73,382296,false,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,4,rock
91600,6k0X05danQOXSBTVek5DU1,SiM,The Rumbling,The Rumbling,73,220799,false,0.459,0.878,5,-1.399,0,0.0688,0.0000562,0.000307,0.371,0.494,144.852,4,rock
91752,1di1C0QI6Y92yZPYn6XYAZ,KANA-BOON,TIME,シルエット,73,240133,false,0.436,0.934,2,-2.685,1,0.0507,0.0000103,0.14,0.321,0.384,91.481,4,rock
91757,7FdUvDkaE24o3FPIWTvzv2,Imagine Dragons,Follow You / Cutthroat,Follow You,73,175643,false,0.542,0.732,9,-5.956,1,0.0521,0.00209,0.0000792,0.496,0.489,124.912,4,rock
91808,3Xfg7AegXaDLoD5GOUMf2e,STARSET,Transmissions (Deluxe Version),My Demons,73,288036,false,0.274,0.652,5,-6.196,0,0.0625,0.00768,0.0000642,0.108,0.1,173.008,4,rock
91858,6TEftSkmWdTm1EpThnwqh6,Imagine Dragons,Mercury - Acts 1 & 2,Wrecked,73,244004,false,0.625,0.562,0,-5.828,0,0.0289,0.149,0.0000167,0.109,0.229,93.998,4,rock
91906,18UsAG7SfOQ5sxJEdjAMH0,The 1975,A Brief Inquiry Into Online Relationships,Be My Mistake,73,256688,false,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,3,rock
91907,14BH4qO7pgCmIe6mgLKOK3,BANNERS,Empires On Fire,Someone To You,73,219800,false,0.468,0.936,2,-3.683,1,0.0455,0.00568,0.0,0.24,0.663,75.05,4,rock
92002,1B5Tp2Ml9nLlmTSJx8xVfI,Elvis Presley,Elvis (Fool),Always On My Mind,73,218440,false,0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,4,rockabilly
92004,48i055G1OT5KxGGftwFxWy,Roy Orbison,"Oh, Pretty Woman","Oh, Pretty Woman",73,178933,false,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,4,rockabilly
94028,4xhWfr0tyA7BGL7eXo8KnV,RØNIN,ALL GIRLS ARE THE SAME,ALL GIRLS ARE THE SAME,73,121949,true,0.785,0.343,9,-10.923,0,0.0862,0.593,0.0,0.103,0.468,118.065,4,sad
94077,1BPBwKueIEMnUcbbs2te7B,Chri$tian Gate$,NUMB,NUMB,73,112500,true,0.682,0.598,8,-5.694,1,0.264,0.0575,0.0,0.299,0.823,103.791,4,sad
94110,17zEBtrjKKa2hwk9CxWIkX,Lil God Dan,MARCELINE,MARCELINE,73,155054,false,0.746,0.806,3,-2.495,0,0.159,0.151,0.0000739,0.121,0.598,123.941,4,sad
95550,47TyfLrGhYHHyyQWk64d0M,Marc Anthony,3.0,Flor Pálida,73,280453,false,0.574,0.802,7,-3.976,1,0.0316,0.659,5.07e-6,0.0765,0.739,93.537,4,salsa
98006,3Z0oQ8r78OUaHvGPiDBR3W,Idina Menzel;AURORA,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Into the Unknown,73,194848,false,0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,5,show-tunes
99100,1YYhDizHx7PnDhAhko6cDS,John Denver,"Poems, Prayers and Promises","Take Me Home, Country Roads",73,190160,false,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,4,singer-songwriter
99152,5SuOikwiRyPMVoIQDJUgSV,Gen Hoshino,Comedy,Comedy,73,230666,false,0.676,0.461,1,-6.746,0,0.143,0.0322,1.01e-6,0.358,0.715,87.917,4,singer-songwriter
99200,2W779g2UrRZtVdf3FcEOO1,Lyn Lapid,In My Mind,In My Mind,73,162794,false,0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,3,singer-songwriter
99354,39ZVkOVxjG8ypNdUSVNkxU,David Kushner,Mr. Forgettable,Mr. Forgettable,73,187293,false,0.56,0.41,8,-9.227,0,0.0276,0.544,0.0,0.151,0.28,144.727,4,singer-songwriter
99381,6HSXNV0b4M4cLJ7ljgVVeh,Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),Knockin' On Heaven's Door,73,149880,false,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,4,singer-songwriter
99474,5imShWWzwqfAJ9gXFpGAQh,John Mayer,Continuum,Waiting On the World to Change,73,201173,false,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,4,singer-songwriter
99511,7rdnB5DAyPbaj51TCQRcqW,Sezairi,It's You,It's You,73,251440,false,0.63,0.456,8,-8.285,1,0.0317,0.545,0.0,0.114,0.166,137.915,3,singer-songwriter
99636,5RgFlk1fcClZd0Y4SGYhqH,Billy Joel,The Stranger (Legacy Edition),She's Always a Woman,73,201373,false,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3,singer-songwriter
99640,476V2d6iA2tWXgQboKmTtA,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Father And Son,73,221120,false,0.495,0.326,7,-12.29,1,0.0365,0.541,0.0000885,0.0996,0.371,136.243,4,singer-songwriter
99684,36lkJSDyMEZoWTqtRj8Q8q,Chicago,Chicago 17 (Expanded & Remastered),You're the Inspiration - 2006 Remaster,73,229240,false,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,4,singer-songwriter
99713,2iHsdUnmKGIuc9oRE3DfgJ,Mimi Webb,House On Fire,House On Fire,73,140803,false,0.61,0.747,2,-4.543,1,0.109,0.0245,0.0,0.106,0.439,150.088,4,singer-songwriter
99936,5p9XWUdvbUzmPCukOmwoU3,KT Tunstall,Eye To The Telescope,Suddenly I See,73,201706,false,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,4,singer-songwriter
100101,4KcH1ZRV2W1q7Flq0QqC76,Ramones,Ramones (40th Anniversary Deluxe Edition; 2016 Remaster),Blitzkrieg Bop - 2016 Remaster,73,134466,false,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4,ska
100450,3B4q6KbHbGV51HO3GznBFF,Sublime,Sublime,What I Got,73,170906,true,0.804,0.696,7,-7.47,1,0.0899,0.00877,0.000985,0.314,0.657,95.721,4,ska
102100,1YYhDizHx7PnDhAhko6cDS,John Denver,"Poems, Prayers and Promises","Take Me Home, Country Roads",73,190160,false,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,4,songwriter
102151,5SuOikwiRyPMVoIQDJUgSV,Gen Hoshino,Comedy,Comedy,73,230666,false,0.676,0.461,1,-6.746,0,0.143,0.0322,1.01e-6,0.358,0.715,87.917,4,songwriter
102200,2W779g2UrRZtVdf3FcEOO1,Lyn Lapid,In My Mind,In My Mind,73,162794,false,0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,3,songwriter
102358,39ZVkOVxjG8ypNdUSVNkxU,David Kushner,Mr. Forgettable,Mr. Forgettable,73,187293,false,0.56,0.41,8,-9.227,0,0.0276,0.544,0.0,0.151,0.28,144.727,4,songwriter
102382,6HSXNV0b4M4cLJ7ljgVVeh,Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),Knockin' On Heaven's Door,73,149880,false,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,4,songwriter
102474,5imShWWzwqfAJ9gXFpGAQh,John Mayer,Continuum,Waiting On the World to Change,73,201173,false,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,4,songwriter
102510,7rdnB5DAyPbaj51TCQRcqW,Sezairi,It's You,It's You,73,251440,false,0.63,0.456,8,-8.285,1,0.0317,0.545,0.0,0.114,0.166,137.915,3,songwriter
102639,476V2d6iA2tWXgQboKmTtA,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Father And Son,73,221120,false,0.495,0.326,7,-12.29,1,0.0365,0.541,0.0000885,0.0996,0.371,136.243,4,songwriter
102641,5RgFlk1fcClZd0Y4SGYhqH,Billy Joel,The Stranger (Legacy Edition),She's Always a Woman,73,201373,false,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3,songwriter
102685,36lkJSDyMEZoWTqtRj8Q8q,Chicago,Chicago 17 (Expanded & Remastered),You're the Inspiration - 2006 Remaster,73,229240,false,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,4,songwriter
102719,2iHsdUnmKGIuc9oRE3DfgJ,Mimi Webb,House On Fire,House On Fire,73,140803,false,0.61,0.747,2,-4.543,1,0.109,0.0245,0.0,0.106,0.439,150.088,4,songwriter
102937,5p9XWUdvbUzmPCukOmwoU3,KT Tunstall,Eye To The Telescope,Suddenly I See,73,201706,false,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,4,songwriter
103463,0Z5ok0QLLttAKsujOZYOXf,Adele,19,Chasing Pavements,73,210506,false,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,4,soul
103562,6Rqn2GFlmvmV4w9Ala0I1e,Nina Simone,I Put A Spell On You,Feeling Good,73,174000,false,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,4,soul
103652,4QhWbupniDd44EDtnh2bFJ,Frank Ocean,channel ORANGE,Pyramids,73,592920,true,0.4,0.65,5,-6.104,0,0.0466,0.0118,0.0000762,0.791,0.15,107.989,4,soul
103719,0tV8pOpiNsKqUys0ilUcXz,Andra Day,Cheers to the Fall,Rise Up,73,253342,false,0.398,0.316,1,-7.031,1,0.0368,0.805,0.0,0.295,0.174,118.582,4,soul
103934,0DMRKqrpd0QO4RWiEdMib0,Amy Winehouse,Back To Black (Deluxe Edition),You Know I'm No Good,73,257186,false,0.694,0.496,9,-14.222,1,0.0329,0.0139,0.00356,0.0644,0.799,103.372,4,soul
103967,6mz1fBdKATx6qP4oP1I65G,Ginuwine,R&B: From Doo-Wop To Hip-Hop,Pony,73,251733,true,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,4,soul
104109,5mcYWxQAAlqGAhEPqVMMR5,Aitana,En El Coche,En El Coche,73,125080,false,0.856,0.65,1,-4.0,0,0.0952,0.15,1.13e-6,0.375,0.893,128.03,4,spanish
104468,5OKrgU6UuGMp4sGRxv1JH2,David Bisbal,Corazon Latino,Dígale,73,262440,false,0.57,0.474,2,-6.809,1,0.0296,0.595,0.0,0.143,0.299,130.103,4,spanish
104700,1ZR473PTTSHGcnyRyidBoA,Rels B,Como Antes,Como Antes,73,142576,false,0.74,0.428,9,-8.458,1,0.0959,0.644,0.0000176,0.117,0.281,84.739,4,spanish
104801,2mRwodUOATBk5spcUsEidB,Rels B,LA ISLA LP,La Última Canción,73,184748,false,0.793,0.605,1,-4.952,0,0.119,0.426,0.0,0.334,0.268,91.068,4,spanish
104921,6kQYMqjobmB8MkWwa9OUyA,Alejandro Sanz,Más,Amiga mía,73,290973,false,0.629,0.703,2,-4.875,1,0.0504,0.519,0.0,0.11,0.402,144.016,4,spanish
106130,3Dy4REq8O09IlgiwuHQ3sk,ABBA,Waterloo,Waterloo,73,168960,false,0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-6,0.0902,0.653,147.604,4,swedish
106167,6Ac4NVYYl2U73QiTt11ZKd,Blue Swede;Björn Skifs,Hooked On A Feeling,Hooked On A Feeling,73,172866,false,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,4,swedish
106224,5JvsxPAHsGxwNq4xto2HtM,Roxette,Look Sharp! (Extended Version),Listen To Your Heart,73,328093,false,0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,4,swedish
107056,6JNJERZGJwDVgkmbohBw7u,Laura Branigan,Self Control,Self Control,73,246440,false,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679,4,synth-pop
107100,5vmRQ3zELMLUQPo2FLQ76x,Bronski Beat,The Age of Consent,Smalltown Boy,73,302413,false,0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,4,synth-pop
107123,0wokCRaKD0zPNhMRXAgVsr,Duran Duran,Duran Duran,Ordinary World,73,340200,false,0.472,0.652,1,-10.171,0,0.0305,0.0131,0.0000112,0.14,0.401,140.124,4,synth-pop
107237,39lSeqnyjZJejRuaREfyLL,Duran Duran,Rio (Collector's Edition),Hungry Like the Wolf - 2009 Remaster,73,220626,false,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-6,0.299,0.685,127.568,4,synth-pop
2058,0AOmbw8AwDnwXhHC3OhdVB,Thousand Foot Krutch,The End Is Where We Begin,Courtesy Call,72,236898,false,0.531,0.638,11,-5.145,0,0.0809,0.00409,0.0,0.0822,0.445,164.079,4,alt-rock
2157,0i8JFpqe9cKwnrcvoNgl1L,Skillet,Unleashed,Feel Invincible,72,229933,false,0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.025,4,alt-rock
2207,42T2QQv3xgBlpQxaSP7lnK,Creed,Weathered,One Last Breath,72,238240,false,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4,alt-rock
2257,4CbKVDZkYKdv69I4bCaKUq,Skillet,Awake,Hero,72,186813,false,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,4,alt-rock
